observation,sender,sender_type,sender_id,x,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,gender,age,grad,drug,cof,cig,alc,bfi10_e1,bfi10_v2,bfi10_g1,bfi10_n1,bfi10_o1,bfi10_e2,bfi10_v1,bfi10_g2,bfi10_n2,bfi10_o2,story,option_a,option_b,story_number,risk_a,risk_b,fame_known,risk_oa,meme
de860,Seq,flow.Sequence,1_1_3,NA,completion,51511.147000174,188930.18500018,188924.934,188958.268,240469.41500017,240470.14500014,2020-05-25T18:46:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_1_4_0,NA,form submission,29999.382000031,240470.29000008,240478.176,240494.843,270494.22500003,270494.88500017,2020-05-25T18:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_1_4,NA,completion,29999.382000031,240470.25000001,240478.176,240494.843,270494.22500003,270495.13500021,2020-05-25T18:46:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_1_5_0,NA,form submission,82777.748000189,270495.26000023,270496.948,270530.282,353308.03000019,353309.4550001,2020-05-25T18:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_1_5,NA,completion,82777.748000189,270495.2250002,270496.948,270530.282,353308.03000019,353309.95000014,2020-05-25T18:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_1_6_0,NA,form submission,87582.430000098,353310.17000019,353319.458,353336.125,440918.5550001,440919.13000005,2020-05-25T18:49:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_1_6,NA,completion,87582.430000098,353310.12500008,353319.458,353336.125,440918.5550001,440919.61000022,2020-05-25T18:49:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_1_7_0,NA,form submission,65353.058000205,440919.78000011,440925.22,440941.887,506294.94500021,506295.39500014,2020-05-25T18:50:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_1_7,NA,completion,65353.058000205,440919.735,440925.22,440941.887,506294.94500021,506295.64500018,2020-05-25T18:50:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_1_8_0,NA,form submission,11998.384000101,506295.78500008,506296.512,506329.846,518328.2300001,518328.74500006,2020-05-25T18:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_1_8,NA,completion,11998.384000101,506295.74500001,506296.512,506329.846,518328.2300001,518329.48000007,2020-05-25T18:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_1_9_0,NA,form submission,16053.558000201,518329.87500005,518330.698,518364.032,534417.5900002,534418.06500009,2020-05-25T18:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_1_9,NA,completion,16053.558000201,518329.82500014,518330.698,518364.032,534417.5900002,534418.32000017,2020-05-25T18:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Loop1,flow.Loop,1_1,NA,completion,452067.0250002,82315.885000164,82317.231,82350.565,534417.5900002,534418.55000006,2020-05-25T18:51:03Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Progress,html.Page,1_2,NA,form submission,12690.610000098,534418.65000012,534415.198,534431.865,547122.4750001,547123.06000013,2020-05-25T18:51:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_0_0,NA,form submission,34477.434000209,547123.37000016,547132.119,547148.786,581626.22000021,581626.86000019,2020-05-25T18:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_0,NA,completion,34477.434000209,547123.33000009,547132.119,547148.786,581626.22000021,581627.905,2020-05-25T18:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_1_0,NA,form submission,50424.674000132,581628.15500004,581635.089,581651.756,632076.43000013,632078.04000005,2020-05-25T18:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_1,NA,completion,50424.674000132,581628.10500013,581635.089,581651.756,632076.43000013,632078.37500004,2020-05-25T18:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_2_0,NA,form submission,38806.818000229,632078.5350001,632072.213,632105.547,670912.36500023,670912.79500001,2020-05-25T18:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_2,NA,completion,38806.818000229,632078.49500002,632072.213,632105.547,670912.36500023,670913.28500002,2020-05-25T18:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_3_0,NA,form submission,27160.74400004,670913.80500002,670924.539,670941.206,698101.95000004,698102.80000023,2020-05-25T18:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_3,NA,completion,27160.74400004,670913.68,670924.539,670941.206,698101.95000004,698103.24500012,2020-05-25T18:53:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_4_0,NA,form submission,11446.044000022,698103.44500002,698109.699,698126.366,709572.41000002,709573.3200002,2020-05-25T18:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_4,NA,completion,11446.044000022,698103.3950001,698109.699,698126.366,709572.41000002,709573.72000022,2020-05-25T18:53:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_5_0,NA,form submission,55258.720000201,709573.88500008,709577.318,709593.985,764852.7050002,764854.28000009,2020-05-25T18:54:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_5,NA,completion,55258.720000201,709573.84500001,709577.318,709593.985,764852.7050002,764854.70500006,2020-05-25T18:54:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_6_0,NA,form submission,22233.306000172,764854.87500019,764864.317,764880.984,787114.29000017,787114.82000002,2020-05-25T18:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_6,NA,completion,22233.306000172,764854.8450002,764864.317,764880.984,787114.29000017,787115.77500007,2020-05-25T18:55:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_7_0,NA,form submission,75690.501000208,787117.57,787115.845,787149.179,862839.68000021,862840.4300001,2020-05-25T18:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_7,NA,completion,75690.501000208,787117.41500022,787115.845,787149.179,862839.68000021,862841.84000012,2020-05-25T18:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_8_0,NA,form submission,17598.739000214,862842.27000014,862837.867,862871.201,880469.94000021,880470.28500005,2020-05-25T18:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_8,NA,completion,17598.739000214,862842.11500012,862837.867,862871.201,880469.94000021,880470.48000013,2020-05-25T18:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_3_9_0,NA,form submission,59928.940000097,880470.59500008,880472.181,880505.515,940434.4550001,940434.80000016,2020-05-25T18:57:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_3_9,NA,completion,59928.940000097,880470.56000005,880472.181,880505.515,940434.4550001,940434.98000014,2020-05-25T18:57:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Loop2,flow.Loop,1_3,NA,completion,393285.6690001,547123.2700001,547132.119,547148.786,940434.4550001,940435.12000004,2020-05-25T18:57:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Progress,html.Page,1_4,NA,form submission,10200.30900017,940435.20500022,940443.149,940459.816,950660.12500017,950660.64000013,2020-05-25T18:57:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_0_0,NA,form submission,26818.032000145,950660.95000017,950660.02,950694.218,977512.25000015,977512.80000014,2020-05-25T18:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_0,NA,completion,26818.032000145,950660.90000002,950660.02,950694.218,977512.25000015,977513.1750002,2020-05-25T18:58:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_1_0,NA,form submission,29929.899000124,977513.74500012,977512.352,977545.686,1007475.5850001,1007476.7900002,2020-05-25T18:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_1,NA,completion,29929.899000124,977513.69500021,977512.352,977545.686,1007475.5850001,1007477.6350001,2020-05-25T18:58:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_2_0,NA,form submission,12933.078000102,1007477.865,1007480.922,1007498.167,1020431.2450001,1020431.7750002,2020-05-25T18:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_2,NA,completion,12933.078000102,1007477.7850001,1007480.922,1007498.167,1020431.2450001,1020432.1100002,2020-05-25T18:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_3_0,NA,form submission,62057.320000177,1020432.2600001,1020432.241,1020465.575,1082522.8950002,1082523.3550002,2020-05-25T19:00:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_3,NA,completion,62057.320000177,1020432.2250001,1020432.241,1020465.575,1082522.8950002,1082524.5450002,2020-05-25T19:00:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,welcome,html.Page,0_0,NA,form submission,127855,3496,3508,3522,131377,131379,2020-05-25T19:01:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_4_0,NA,form submission,108329.29200002,1082524.9200002,1082519.684,1082553.018,1190882.31,1190883.0000001,2020-05-25T19:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_4,NA,completion,108329.29200002,1082524.8800002,1082519.684,1082553.018,1190882.31,1190883.2750001,2020-05-25T19:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_5_0,NA,form submission,30185.549000064,1190883.4250001,1190877.077,1190910.411,1221095.9600001,1221097.3250002,2020-05-25T19:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_5,NA,completion,30185.549000064,1190883.3850001,1190877.077,1190910.411,1221095.9600001,1221097.7100001,2020-05-25T19:02:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,dem,html.Page,0_1,NA,form submission,105146,131381,131397,131428,236574,236577,2020-05-25T19:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_6_0,NA,form submission,66598.657000165,1221097.9650002,1221095.632,1221129.563,1287728.2200002,1287728.8350002,2020-05-25T19:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_6,NA,completion,66598.657000165,1221097.91,1221095.632,1221129.563,1287728.2200002,1287729.1900001,2020-05-25T19:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_7_0,NA,form submission,85429.339000087,1287729.3550002,1287734.014,1287750.681,1373180.0200001,1373180.5250002,2020-05-25T19:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_7,NA,completion,85429.339000087,1287729.3150001,1287734.014,1287750.681,1373180.0200001,1373181.0050001,2020-05-25T19:05:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_8_0,NA,form submission,17194.62500002,1373181.2600002,1373189.793,1373206.46,1390401.085,1390401.4350001,2020-05-25T19:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_8,NA,completion,17194.62500002,1373181.1300002,1373189.793,1373206.46,1390401.085,1390401.6300002,2020-05-25T19:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Sit,html.Page,1_5_9_0,NA,form submission,11585.609000096,1390401.7400001,1390407.399,1390424.066,1402009.6750001,1402011.0450001,2020-05-25T19:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Seq,flow.Sequence,1_5_9,NA,completion,11585.609000096,1390401.7100001,1390407.399,1390424.066,1402009.6750001,1402011.9350001,2020-05-25T19:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Loop3,flow.Loop,1_5,NA,completion,451315.4570001,950660.84000003,950660.02,950694.218,1402009.6750001,1402012.0900001,2020-05-25T19:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
de860,Risk_assessment,flow.Sequence,1,NA,completion,1325592.5620001,76398.245000048,76383.779,76417.113,1402009.6750001,1402012.39,2020-05-25T19:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,BFI-10,html.Page,0_2,NA,form submission,169185,236577,236596,236631,405816,405817,2020-05-25T19:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Dem,flow.Sequence,0,NA,completion,402294,3495,3508,3522,405816,405821,2020-05-25T19:05:58Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,welcome,html.Page,0_0,NA,form submission,29534,766,775,781,30315,30318,2020-05-25T19:07:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,welcome,html.Page,0_0,NA,form submission,21126,2289,2312,2335,23461,23464,2020-05-25T19:07:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,dem,html.Page,0_1,NA,form submission,34254,23465,23468,23507,57761,57764,2020-05-25T19:08:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,dem,html.Page,0_1,NA,form submission,44398,30320,30323,30413,74811,74813,2020-05-25T19:08:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,SitIntro,html.Page,1_0,NA,form submission,179835,405822,405838,405850,585685,585688,2020-05-25T19:08:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,BFI-10,html.Page,0_2,NA,form submission,35393,57765,57800,57839,93232,93233,2020-05-25T19:09:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Dem,flow.Sequence,0,NA,completion,90897,2289,2312,2335,93232,93235,2020-05-25T19:09:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,BFI-10,html.Page,0_2,NA,form submission,39436,74814,74830,74888,114324,114326,2020-05-25T19:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Dem,flow.Sequence,0,NA,completion,113543,766,775,781,114324,114327,2020-05-25T19:09:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,SitIntro,html.Page,1_0,NA,form submission,42627,93236,93251,93262,135889,135890,2020-05-25T19:09:43Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,SitIntro,html.Page,1_0,NA,form submission,47664,114329,114338,114355,162019,162020,2020-05-25T19:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_0_0,NA,form submission,24428,135891,135897,135961,160389,160390,2020-05-25T19:10:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_0,NA,completion,24428,135891,135897,135961,160389,160391,2020-05-25T19:10:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,welcome,html.Page,0_0,NA,form submission,59452.38,10547,10552.94,10619.62,70072,70078,2020-05-25T19:10:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_1_0,NA,form submission,27146,160391,160407,160451,187597,187598,2020-05-25T19:10:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_1,NA,completion,27146,160391,160407,160451,187597,187599,2020-05-25T19:10:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,dem,html.Page,0_1,NA,form submission,35161.98,70088,70096.94,70147.02,105309,105313,2020-05-25T19:10:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
bb763,welcome,html.Page,0_0,NA,form submission,140138.31100006,2335.3999999817,2338.842,2405.789,142544.10000006,142545.79999996,2020-05-25T19:10:53Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Sit,html.Page,1_1_0_0,NA,form submission,116117,585689,585709,585743,701860,701862,2020-05-25T19:10:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Seq,flow.Sequence,1_1_0,NA,completion,116117,585688,585709,585743,701860,701863,2020-05-25T19:10:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_2_0,NA,form submission,30981,187600,187620,187659,218640,218641,2020-05-25T19:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_2,NA,completion,30981,187600,187620,187659,218640,218641,2020-05-25T19:11:06Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Sit,html.Page,1_1_0_0,NA,form submission,81458,162022,162026,162064,243522,243524,2020-05-25T19:11:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Seq,flow.Sequence,1_1_0,NA,completion,81458,162021,162026,162064,243522,243525,2020-05-25T19:11:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,BFI-10,html.Page,0_2,NA,form submission,41816,105320,105319.2,105386,147202,147206,2020-05-25T19:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,Dem,flow.Sequence,0,NA,completion,136582.38,10547,10552.94,10619.62,147202,147211,2020-05-25T19:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_3_0,NA,form submission,26093,218642,218659,218704,244797,244798,2020-05-25T19:11:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_3,NA,completion,26093,218642,218659,218704,244797,244798,2020-05-25T19:11:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
bb763,dem,html.Page,0_1,NA,form submission,41944.470999969,142546.50000005,142533.263,142600.229,184544.69999997,184545.40000006,2020-05-25T19:11:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Sit,html.Page,1_1_1_0,NA,form submission,22566,243526,243542,243576,266142,266143,2020-05-25T19:11:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Seq,flow.Sequence,1_1_1,NA,completion,22566,243526,243542,243576,266142,266144,2020-05-25T19:11:40Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Sit,html.Page,1_1_1_0,NA,form submission,50738,701863,701880,701912,752650,752652,2020-05-25T19:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Seq,flow.Sequence,1_1_1,NA,completion,50738,701863,701880,701912,752650,752653,2020-05-25T19:11:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_4_0,NA,form submission,19474,244799,244818,244864,264338,264342,2020-05-25T19:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_4,NA,completion,19474,244799,244818,244864,264338,264344,2020-05-25T19:11:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,SitIntro,html.Page,1_0,NA,form submission,32665.62,147214,147218.36,147235.38,179901,179903,2020-05-25T19:12:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_5_0,NA,form submission,22975,264345,264361,264409,287384,287385,2020-05-25T19:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_5,NA,completion,22975,264344,264361,264409,287384,287385,2020-05-25T19:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Sit,html.Page,1_1_2_0,NA,form submission,34804,266146,266162,266196,301000,301001,2020-05-25T19:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Seq,flow.Sequence,1_1_2,NA,completion,34804,266145,266162,266196,301000,301002,2020-05-25T19:12:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Sit,html.Page,1_1_2_0,NA,form submission,38740,752653,752670,752709,791449,791450,2020-05-25T19:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Seq,flow.Sequence,1_1_2,NA,completion,38740,752653,752670,752709,791449,791450,2020-05-25T19:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
bb763,BFI-10,html.Page,0_2,NA,form submission,50985.659999988,184545.99999997,184535.77,184569.24,235554.89999999,235555.50000002,2020-05-25T19:12:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
bb763,Dem,flow.Sequence,0,NA,completion,233149.11099999,2335.3000000352,2338.842,2405.789,235554.89999999,235559.09999995,2020-05-25T19:12:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_6_0,NA,form submission,18786,287386,287405,287450,306236,306237,2020-05-25T19:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_6,NA,completion,18786,287386,287405,287450,306236,306237,2020-05-25T19:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,Sit,html.Page,1_1_0_0,NA,form submission,32634.02,179909,179903.38,179986.98,212621,212624,2020-05-25T19:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,Seq,flow.Sequence,1_1_0,NA,completion,32634.02,179908,179903.38,179986.98,212621,212627,2020-05-25T19:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Sit,html.Page,1_1_3_0,NA,form submission,27057,301003,301010,301051,328108,328108,2020-05-25T19:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Seq,flow.Sequence,1_1_3,NA,completion,27057,301003,301010,301051,328108,328110,2020-05-25T19:12:42Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Sit,html.Page,1_1_7_0,NA,form submission,26594,306238,306256,306302,332896,332898,2020-05-25T19:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
9cc40,Seq,flow.Sequence,1_1_7,NA,completion,26594,306238,306256,306302,332896,332899,2020-05-25T19:13:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,Sit,html.Page,1_1_1_0,NA,form submission,32933.04,212631,212638.5,212721.96,245655,245657,2020-05-25T19:13:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
a240f,Seq,flow.Sequence,1_1_1,NA,completion,32933.04,212631,212638.5,212721.96,245655,245662,2020-05-25T19:13:08Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Sit,html.Page,1_1_4_0,NA,form submission,28937,328111,328128,328159,357096,357097,2020-05-25T19:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
3fc06,Seq,flow.Sequence,1_1_4,NA,completion,28937,328110,328128,328159,357096,357098,2020-05-25T19:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Sit,html.Page,1_1_3_0,NA,form submission,53612,791451,791469,791509,845121,845122,2020-05-25T19:13:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
39ef7,Seq,flow.Sequence,1_1_3,NA,completion,53612,791451,791469,791509,845121,845122,2020-05-25T19:13:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
bb763,SitIntro,html.Page,1_0,NA,form submission,57821.222000003,235559.60000004,235557.943,235574.678,293395.9,293396.79999999,2020-05-25T19:13:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,NA
